Timestamp,Euler_Roll,Euler_Pitch,Euler_Yaw,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
2024-01-06 21:34:37.681,112.443684,-9.309119,-29.300688,-6.46,-0.86,5.58,88.188,-207.438,47.25,37.875,25.75,-13.875
2024-01-06 21:34:37.705,106.275531,-6.463096,-37.314504,-6.19,1.09,5.65,55.688,-221.562,78.812,33.688,25.75,-20.75
2024-01-06 21:34:37.775,96.234963,-2.53217,-42.10119,-5.36,0.39,8.29,15.125,-218.25,-3.438,30.25,23.188,-25.75
2024-01-06 21:34:37.795,91.334527,-1.066978,-40.599731,-3.91,0.24,7.75,48.375,-201.375,22.438,30.25,23.188,-25.75
2024-01-06 21:34:37.809,101.441723,-4.396241,-35.856981,-6.14,-1.49,8.81,-12.875,-240.312,9.062,33.688,25.75,-20.75
2024-01-06 21:34:37.822,86.638763,0.009564,-51.424904,-3.56,0.43,9.54,49.0,-180.125,50.625,24.188,22.375,-31.688
2024-01-06 21:34:37.837,82.78356,0.953098,-50.320013,-3.95,-1.94,11.55,5.0,-172.812,10.438,24.188,22.375,-31.688
2024-01-06 21:34:37.967,71.123582,2.299527,-68.771917,-1.13,-0.24,10.57,-13.375,-115.125,-18.75,13.0,19.75,-38.688
2024-01-06 21:34:38.196,55.104293,2.112873,-91.210498,0.51,-3.4,10.01,-36.438,-27.375,35.625,1.188,24.688,-37.688
2024-01-06 21:34:38.208,51.542047,1.996685,-89.923634,-0.57,-3.05,9.27,-11.125,24.875,198.125,1.5,26.188,-35.5
2024-01-06 21:34:38.226,49.5512,2.476626,-70.403465,-1.74,-1.76,8.48,-45.375,33.438,227.0,5.188,26.188,-34.688
2024-01-06 21:34:38.240,47.89792,2.587937,-68.299893,-0.77,-2.77,9.36,-55.688,53.312,233.688,5.188,26.188,-34.688
2024-01-06 21:34:38.286,45.026864,2.390969,-40.352403,0.18,1.28,7.63,15.188,68.438,188.188,10.188,24.25,-34.375
2024-01-06 21:34:38.427,39.706735,3.446966,-16.790988,-2.44,1.2,8.51,68.312,29.438,106.625,16.188,22.75,-33.875
2024-01-06 21:34:38.440,34.804805,4.070147,-13.838441,-0.33,0.98,7.49,30.562,16.75,134.688,18.5,18.562,-33.5
2024-01-06 21:34:38.452,37.028968,4.15159,-9.626594,-2.5,1.95,7.91,47.625,30.562,142.438,16.188,22.75,-33.875
2024-01-06 21:34:38.466,32.707854,3.982364,-8.929595,-0.31,0.96,7.67,28.75,-0.125,102.625,18.5,18.562,-33.5
2024-01-06 21:34:38.524,31.078737,4.092677,-11.476903,-0.99,-0.02,9.13,31.375,-19.312,144.312,21.062,15.562,-33.062
2024-01-06 21:34:38.538,27.678195,5.465481,-16.233591,-3.28,0.11,10.41,-18.312,9.75,88.188,22.0,12.062,-34.562
2024-01-06 21:34:38.617,25.174853,6.432857,-19.0122,-2.73,-0.37,9.96,41.438,21.062,37.562,23.5,8.688,-34.25
2024-01-06 21:34:38.640,23.837052,6.919391,-17.126214,-2.31,0.22,7.97,39.188,12.75,65.938,23.5,8.688,-34.25
2024-01-06 21:34:38.686,21.31213,7.911983,-15.95968,-2.73,0.33,9.79,-55.812,-23.312,32.625,23.562,7.5,-33.875
2024-01-06 21:34:38.699,22.535431,7.508328,-17.76827,-3.09,0.35,9.13,-41.562,-8.062,46.438,23.562,7.5,-33.875
2024-01-06 21:34:38.712,19.823936,8.041737,-16.953528,-1.71,1.37,9.22,-31.75,-48.188,73.375,24.0,5.562,-32.688
2024-01-06 21:34:38.749,18.638054,8.196488,-15.172972,-1.88,0.65,9.55,-38.375,-64.062,93.25,24.0,5.562,-32.688
2024-01-06 21:34:38.762,17.661393,8.214297,-15.621821,-1.54,0.16,10.24,-29.625,-60.812,77.938,23.562,5.5,-34.25
2024-01-06 21:34:38.894,14.053828,6.705046,-10.557443,0.86,2.38,9.44,-0.875,-67.438,16.688,21.062,5.5,-34.875
2024-01-06 21:34:38.908,12.001907,5.64978,-11.78975,0.93,0.99,10.31,26.688,-97.75,27.125,18.75,4.562,-36.562
2024-01-06 21:34:38.921,11.237094,5.138595,-14.799993,0.82,0.59,10.25,-9.5,-83.75,4.562,15.75,4.188,-37.75
2024-01-06 21:34:39.013,10.338909,4.420733,-11.735783,1.61,1.17,9.92,-14.562,-76.125,-9.75,15.75,4.188,-37.75
2024-01-06 21:34:39.083,8.442386,2.270071,-32.587722,1.87,0.23,9.18,32.062,21.438,-5.5,6.562,2.875,-40.875
2024-01-06 21:34:39.172,7.557685,0.435445,-21.450606,3.78,-0.54,8.14,-28.0,7.375,-6.562,7.25,2.562,-40.062
2024-01-06 21:34:39.188,7.755701,1.769358,-25.504939,1.16,0.79,8.53,33.625,13.312,-6.125,7.25,2.562,-40.062
2024-01-06 21:34:39.201,7.336857,-0.205365,-24.013294,1.8,-0.45,8.2,-15.312,29.438,-6.375,7.25,1.75,-39.375
2024-01-06 21:34:39.253,6.678759,-0.644979,-20.273191,1.49,0.96,9.41,-17.938,45.375,-9.875,7.25,1.75,-39.375
2024-01-06 21:34:39.266,5.351111,-0.756351,-13.529106,-0.26,1.22,10.42,-31.5,41.75,-4.875,8.062,1.75,-40.875
2024-01-06 21:34:39.279,5.234857,-0.590314,-4.185427,-0.61,-0.72,13.62,-43.25,26.688,2.625,9.562,2.875,-39.375
2024-01-06 21:34:39.440,3.584144,-1.229558,7.854097,0.44,1.1,10.0,-5.25,9.625,-1.438,10.25,4.0,-39.375
2024-01-06 21:34:39.598,3.314277,-1.568487,7.850024,0.66,-0.83,9.34,3.625,9.25,6.562,11.375,4.0,-39.375
2024-01-06 21:34:39.611,3.160886,-1.506775,8.568003,0.24,-0.35,9.94,0.125,14.812,0.062,11.062,4.0,-39.375
2024-01-06 21:34:39.631,3.221111,-1.513283,8.37239,0.08,-0.25,9.87,0.438,17.125,1.688,11.062,4.0,-39.375
2024-01-06 21:34:39.644,2.806638,-1.768732,9.059664,0.11,-0.58,10.57,1.062,0.188,2.438,11.75,4.0,-39.375
2024-01-06 21:34:39.656,2.78905,-1.830442,9.082923,1.2,0.64,8.56,0.812,2.125,-1.25,11.75,4.0,-39.375
2024-01-06 21:34:39.669,2.753822,-1.785904,6.057016,0.35,-0.29,9.49,0.0,0.062,2.438,11.375,3.188,-38.5
2024-01-06 21:34:39.790,2.592935,-1.711106,6.571022,0.05,0.08,9.88,-0.25,0.0,-0.562,11.375,3.188,-38.5
2024-01-06 21:34:39.821,2.320783,-1.663849,6.718497,0.23,0.0,9.82,0.125,0.0,0.5,12.5,3.188,-39.0
2024-01-06 21:34:39.895,2.082814,-1.626824,11.280023,0.22,0.04,9.8,0.062,0.125,-0.125,11.75,4.0,-39.375
2024-01-06 21:34:39.939,1.87154,-1.593269,13.925037,0.22,-0.01,9.85,0.0,-0.125,-0.125,12.875,4.688,-37.75
2024-01-06 21:34:39.953,1.775048,-1.583536,13.273899,0.24,0.01,9.83,-0.062,0.0,-0.062,11.75,4.25,-39.375
2024-01-06 21:34:39.969,1.692136,-1.574432,13.521683,0.24,-0.02,9.81,0.0,-0.125,0.0,11.75,4.25,-39.375
2024-01-06 21:34:40.015,1.604618,-1.55684,10.857808,0.21,0.01,9.84,0.125,0.062,-0.062,11.75,3.562,-39.375
2024-01-06 21:34:40.112,1.245946,-1.483231,15.35773,0.18,-0.01,9.86,0.062,-0.062,0.062,11.375,4.25,-39.0
2024-01-06 21:34:40.177,1.308463,-1.506251,15.155779,0.23,0.03,9.81,0.062,-0.188,-0.062,11.375,4.25,-39.0
2024-01-06 21:34:40.214,1.106808,-1.45529,15.839534,0.24,-0.02,9.81,0.125,-0.125,-0.062,12.875,4.688,-39.0
2024-01-06 21:34:40.236,1.158913,-1.458123,11.843532,0.21,-0.08,9.81,0.062,-0.125,0.125,12.188,3.562,-39.375
2024-01-06 21:34:40.248,1.054382,-1.449543,15.980573,0.23,-0.01,9.83,-0.062,-0.062,0.0,12.875,4.688,-39.0
2024-01-06 21:34:40.290,0.992902,-1.441301,14.131077,0.22,0.03,9.81,-0.062,0.062,-0.125,12.188,4.0,-39.375
2024-01-06 21:34:40.304,0.943257,-1.439237,14.27227,0.24,0.0,9.82,0.125,-0.125,0.188,12.188,4.0,-39.375
2024-01-06 21:34:40.443,0.788223,-1.408445,16.661739,0.17,-0.02,9.86,-0.062,0.125,0.125,11.375,4.25,-40.062
2024-01-06 21:34:40.457,0.719677,-1.396476,16.596238,0.23,0.0,9.8,0.125,0.125,-0.062,11.75,4.25,-37.75
2024-01-06 21:34:40.479,0.677853,-1.396725,16.710669,0.24,0.02,9.81,0.062,-0.125,0.0,11.75,4.25,-37.75
2024-01-06 21:34:40.552,0.620043,-1.385085,17.157192,0.21,0.0,9.85,-0.062,0.062,0.125,12.875,4.688,-39.0
2024-01-06 21:34:40.565,0.652676,-1.393703,17.066094,0.23,-0.03,9.86,-0.062,0.188,-0.062,12.875,4.688,-39.0
2024-01-06 21:34:40.579,0.594851,-1.382644,13.925886,0.23,-0.02,9.86,0.0,0.062,0.062,11.75,3.562,-39.688
2024-01-06 21:34:40.682,0.568035,-1.374954,14.010487,0.21,-0.01,9.79,0.062,-0.125,-0.125,11.75,3.562,-39.688
2024-01-06 21:34:40.751,0.524175,-1.360226,15.38569,0.21,-0.03,9.81,0.062,0.0,-0.062,12.188,4.0,-41.25
2024-01-06 21:34:40.810,0.480499,-1.356254,17.133616,0.22,0.06,9.84,0.062,-0.188,0.062,11.75,4.25,-40.062
2024-01-06 21:34:40.829,0.431736,-1.349185,18.56662,0.22,-0.04,9.8,0.188,0.0,0.0,12.188,4.688,-38.5
2024-01-06 21:34:40.924,0.403942,-1.342689,14.555345,0.21,-0.03,9.82,-0.062,0.0,-0.062,11.75,3.562,-39.0
2024-01-06 21:34:40.984,0.34384,-1.328612,16.602991,0.21,-0.01,9.84,0.062,0.125,0.125,11.75,4.0,-38.5
2024-01-06 21:34:41.004,0.346965,-1.331829,16.591574,0.24,-0.07,9.87,0.062,-0.062,-0.125,11.75,4.0,-38.5
2024-01-06 21:34:41.145,0.332513,-1.31363,16.584673,0.19,0.0,9.88,-0.062,-0.25,-0.062,11.75,4.0,-39.688
2024-01-06 21:34:41.157,0.312985,-1.308892,16.645018,0.21,0.01,9.87,0.062,-0.188,0.0,11.75,4.0,-39.688
2024-01-06 21:34:41.227,0.297335,-1.313377,16.785161,0.24,0.0,9.83,0.062,-0.125,-0.125,12.5,4.25,-39.688
2024-01-06 21:34:41.327,0.280014,-1.32154,18.543186,0.21,-0.04,9.82,0.0,-0.062,0.125,12.5,4.688,-39.25
2024-01-06 21:34:41.339,0.282469,-1.326616,16.814765,0.27,0.0,9.8,0.062,-0.062,0.0,12.5,4.25,-39.688
2024-01-06 21:34:41.372,0.261019,-1.312201,14.973804,0.21,0.0,9.8,0.188,-0.062,0.125,11.75,3.562,-39.375
2024-01-06 21:34:41.386,0.274757,-1.316654,18.561332,0.21,-0.03,9.83,0.062,0.125,0.0,12.5,4.688,-39.25
2024-01-06 21:34:41.410,0.256693,-1.310565,14.987645,0.22,-0.03,9.85,0.0,-0.188,0.062,11.75,3.562,-39.375
2024-01-06 21:34:41.542,0.23099,-1.296433,15.56695,0.2,-0.03,9.83,0.0,0.0,-0.188,12.875,4.0,-40.062
2024-01-06 21:34:41.566,0.21944,-1.292741,16.358834,0.21,0.0,9.84,0.0,-0.188,0.062,12.188,4.0,-40.5
2024-01-06 21:34:41.580,0.21138,-1.297963,16.377462,0.24,-0.01,9.84,-0.062,0.0,-0.125,12.188,4.0,-40.5
2024-01-06 21:34:41.642,0.206639,-1.300082,18.593019,0.23,-0.02,9.83,-0.062,0.062,0.0,11.375,4.25,-37.75
2024-01-06 21:34:41.689,0.192315,-1.289794,14.693096,0.2,-0.02,9.84,0.125,0.125,0.0,12.188,3.562,-39.688
2024-01-06 21:34:41.742,0.182699,-1.286434,14.722907,0.21,0.0,9.84,0.125,0.0,0.0,12.188,3.562,-39.688
2024-01-06 21:34:41.790,0.173564,-1.280569,17.104121,0.2,0.0,9.8,0.0,0.0,0.062,11.75,4.0,-38.875
2024-01-06 21:34:41.817,0.164886,-1.27767,17.131067,0.21,0.0,9.84,0.062,-0.062,0.0,11.75,4.0,-38.875
2024-01-06 21:34:41.898,0.165349,-1.289235,16.578387,0.26,-0.03,9.87,0.0,-0.125,0.062,12.188,4.0,-38.875
2024-01-06 21:34:41.940,0.143434,-1.279415,17.200664,0.2,0.02,9.89,0.125,0.0,-0.125,12.5,4.25,-40.5
2024-01-06 21:34:42.011,0.135141,-1.282507,16.652822,0.21,-0.01,9.84,-0.062,-0.062,0.0,12.188,4.0,-39.25
2024-01-06 21:34:42.080,0.124219,-1.278991,16.325589,0.19,-0.02,9.81,0.062,-0.062,0.062,12.5,4.0,-39.0
2024-01-06 21:34:42.092,0.118008,-1.284688,16.337836,0.24,0.0,9.87,0.062,-0.062,0.0,12.5,4.0,-39.0
2024-01-06 21:34:42.105,0.112108,-1.287676,18.8364,0.23,0.0,9.8,-0.062,-0.125,-0.062,11.375,4.25,-38.5
2024-01-06 21:34:42.118,0.121074,-1.284484,18.814147,0.21,-0.05,9.83,0.0,0.0,0.062,11.375,4.25,-38.5
2024-01-06 21:34:42.135,0.120843,-1.28139,17.247147,0.21,-0.02,9.84,0.062,0.062,0.062,11.75,4.0,-39.0
2024-01-06 21:34:42.148,0.114801,-1.281425,17.264162,0.22,0.0,9.83,-0.062,0.125,0.062,11.75,4.0,-39.0
2024-01-06 21:34:42.218,0.101635,-1.275996,17.374232,0.2,-0.02,9.81,0.0,0.0,0.188,12.5,4.25,-38.875
2024-01-06 21:34:42.230,0.096553,-1.276366,20.124863,0.22,0.0,9.82,0.0,-0.062,0.062,11.75,4.688,-38.875
2024-01-06 21:34:42.256,0.085903,-1.279497,20.150731,0.23,0.02,9.84,0.125,-0.062,0.0,11.75,4.688,-38.875
2024-01-06 21:34:42.269,0.078688,-1.285595,19.527139,0.24,0.01,9.81,0.0,0.0,0.188,12.188,4.688,-39.25
2024-01-06 21:34:42.310,0.082113,-1.28234,21.202912,0.21,0.0,9.85,0.125,0.0,0.0,11.062,4.688,-39.25
2024-01-06 21:34:42.484,0.07272,-1.275205,14.743559,0.23,0.03,9.86,0.125,0.125,0.0,11.062,3.188,-38.875
2024-01-06 21:34:42.523,0.07147,-1.270203,17.913407,0.21,-0.02,9.81,0.062,0.188,0.0,11.375,4.0,-38.5
2024-01-06 21:34:42.602,0.087233,-1.260139,16.455649,0.21,-0.04,9.84,0.062,-0.125,-0.125,12.5,4.0,-38.5
2024-01-06 21:34:42.641,0.092599,-1.262475,17.409344,0.23,0.0,9.84,-0.062,-0.062,-0.062,12.5,4.25,-38.875
2024-01-06 21:34:42.671,0.090883,-1.269281,18.885051,0.24,-0.01,9.83,-0.125,-0.062,-0.062,11.375,4.25,-39.25
2024-01-06 21:34:42.692,0.086339,-1.266823,18.900506,0.21,0.0,9.86,0.062,0.062,-0.062,11.375,4.25,-39.25
2024-01-06 21:34:42.737,0.092306,-1.265089,17.79891,0.21,-0.04,9.86,-0.062,0.062,0.0,12.188,4.25,-38.875
2024-01-06 21:34:42.805,0.099384,-1.266135,14.974645,0.22,-0.04,9.8,-0.062,0.0,-0.062,12.188,3.562,-39.688
2024-01-06 21:34:42.962,0.097634,-1.270856,14.96434,0.2,-0.04,9.8,0.062,0.0,0.0,12.188,3.562,-40.062
2024-01-06 21:34:43.027,0.068261,-1.266521,19.557528,0.21,0.03,9.79,0.125,0.062,0.062,12.188,4.688,-39.688
2024-01-06 21:34:43.069,0.064848,-1.269873,19.563554,0.23,0.0,9.88,0.0,-0.062,0.0,12.188,4.688,-39.688
2024-01-06 21:34:43.082,0.081095,-1.268505,15.013455,0.21,0.04,9.83,0.0,-0.062,0.0,12.188,3.562,-40.062
2024-01-06 21:34:43.113,0.070403,-1.267947,15.068334,0.21,-0.03,9.77,0.062,0.375,0.062,12.188,3.562,-39.25
2024-01-06 21:34:43.162,0.080167,-1.272438,17.345951,0.23,0.0,9.81,-0.062,0.062,0.0,11.75,4.0,-39.688
2024-01-06 21:34:43.199,0.087816,-1.27292,17.323601,0.22,-0.04,9.83,0.0,-0.062,-0.062,11.75,4.0,-39.688
2024-01-06 21:34:43.244,0.095094,-1.273444,17.727459,0.22,-0.04,9.82,0.125,-0.062,-0.125,12.188,4.25,-40.5
2024-01-06 21:34:43.337,0.091514,-1.27171,16.032754,0.22,-0.01,9.81,0.0,-0.125,0.062,12.875,4.0,-37.75
2024-01-06 21:34:43.350,0.084027,-1.275074,14.975421,0.23,0.01,9.84,-0.125,-0.062,0.062,12.188,3.562,-40.875
2024-01-06 21:34:43.433,0.079826,-1.281179,14.98294,0.24,0.0,9.84,0.062,-0.125,-0.062,12.188,3.562,-40.875
2024-01-06 21:34:43.448,0.081657,-1.28407,18.599059,0.23,-0.02,9.84,0.125,-0.188,0.0,12.875,4.688,-39.688
2024-01-06 21:34:43.468,0.077574,-1.28112,18.612201,0.21,0.0,9.82,0.062,-0.312,0.0,12.875,4.688,-39.688
2024-01-06 21:34:43.512,0.082456,-1.27838,19.09674,0.21,-0.03,9.81,0.062,-0.188,0.062,12.5,4.688,-39.375
2024-01-06 21:34:43.587,0.085911,-1.281379,15.946228,0.22,-0.03,9.85,0.0,-0.25,-0.125,11.375,3.562,-39.688
2024-01-06 21:34:43.599,0.078701,-1.281415,15.967789,0.22,0.01,9.83,0.125,-0.25,0.0,11.375,3.562,-39.688
2024-01-06 21:34:43.624,0.074766,-1.275564,16.439844,0.2,0.0,9.84,-0.062,-0.125,-0.125,12.5,4.0,-39.688
2024-01-06 21:34:43.732,0.073002,-1.278903,16.823134,0.22,0.0,9.82,0.0,0.125,-0.125,12.188,4.0,-39.375
2024-01-06 21:34:43.747,0.072275,-1.279259,16.824848,0.22,-0.01,9.8,0.0,0.188,-0.062,12.188,4.0,-39.375
2024-01-06 21:34:43.824,0.065228,-1.276561,19.133115,0.21,0.0,9.83,-0.125,0.062,0.062,12.5,4.688,-39.688
2024-01-06 21:34:43.838,0.053197,-1.271189,16.491161,0.2,0.03,9.8,0.0,0.062,0.0,12.5,4.0,-40.062
2024-01-06 21:34:43.905,0.059644,-1.27466,16.470602,0.23,-0.04,9.85,-0.25,-0.188,-0.062,12.5,4.0,-40.062
2024-01-06 21:34:43.942,0.071204,-1.274901,17.860039,0.22,-0.05,9.85,-0.125,-0.125,0.062,12.188,4.25,-38.5
2024-01-06 21:34:44.003,0.067644,-1.278242,17.86671,0.23,0.0,9.82,-0.125,-0.125,-0.062,12.188,4.25,-38.5
2024-01-06 21:34:44.046,0.067188,-1.272847,17.452238,0.2,-0.01,9.79,-0.125,0.188,0.0,12.5,4.25,-39.375
2024-01-06 21:34:44.068,0.063828,-1.273505,17.460697,0.22,0.0,9.8,0.0,0.062,0.062,12.5,4.25,-39.375
2024-01-06 21:34:44.098,0.063557,-1.271146,19.193105,0.21,-0.01,9.81,0.062,0.125,-0.062,12.5,4.688,-38.188
2024-01-06 21:34:44.132,0.07418,-1.266755,16.461981,0.2,-0.01,9.81,-0.062,0.188,-0.125,12.5,4.0,-39.25
2024-01-06 21:34:44.145,0.087993,-1.264734,16.426236,0.21,-0.06,9.81,-0.125,0.0,-0.062,12.5,4.0,-39.25
2024-01-06 21:34:44.243,0.085249,-1.267826,16.814889,0.22,-0.02,9.85,0.062,0.125,-0.062,12.188,4.0,-38.875
2024-01-06 21:34:44.257,0.083904,-1.265689,17.833908,0.21,-0.01,9.82,-0.125,0.125,0.062,12.188,4.25,-38.5
2024-01-06 21:34:44.351,0.095543,-1.267285,16.747396,0.22,-0.03,9.84,-0.062,0.0,-0.062,12.188,4.0,-40.062
2024-01-06 21:34:44.416,0.089142,-1.265903,18.888577,0.22,-0.01,9.83,0.0,0.188,0.062,11.375,4.25,-39.375
2024-01-06 21:34:44.428,0.090766,-1.265051,16.762711,0.21,0.0,9.84,0.125,-0.188,0.0,12.188,4.0,-40.062
2024-01-06 21:34:44.441,0.093446,-1.263924,18.878109,0.21,-0.03,9.81,-0.125,0.0,0.0,11.375,4.25,-39.375
2024-01-06 21:34:44.460,0.088773,-1.259125,17.383149,0.2,0.0,9.81,0.0,0.125,-0.062,12.5,4.25,-40.062
2024-01-06 21:34:44.556,0.085798,-1.261296,16.434891,0.22,-0.01,9.85,0.0,-0.062,0.062,12.5,4.0,-39.25
2024-01-06 21:34:44.569,0.087252,-1.260339,17.386273,0.22,-0.01,9.82,0.062,0.062,0.062,12.5,4.25,-40.062
2024-01-06 21:34:44.612,0.083124,-1.263517,14.28075,0.22,-0.01,9.81,0.0,0.062,0.062,12.875,3.562,-40.5
2024-01-06 21:34:44.626,0.084785,-1.264315,14.275601,0.22,-0.02,9.85,-0.125,0.062,-0.062,12.875,3.562,-40.5
2024-01-06 21:34:44.639,0.086386,-1.268253,15.034695,0.23,-0.02,9.81,0.062,0.125,0.0,12.188,3.562,-38.875
2024-01-06 21:34:44.673,0.082067,-1.263001,14.703074,0.2,0.0,9.85,0.0,-0.188,0.0,12.5,3.562,-39.25
2024-01-06 21:34:44.734,0.063332,-1.258368,14.757908,0.2,0.05,9.79,0.062,-0.125,-0.062,12.5,3.562,-39.25
2024-01-06 21:34:44.772,0.054361,-1.256393,18.476384,0.21,0.02,9.87,-0.062,-0.25,-0.062,11.75,4.25,-39.25
2024-01-06 21:34:44.858,0.057534,-1.250369,15.105295,0.2,-0.01,9.89,0.0,-0.125,0.0,12.188,3.562,-39.688
2024-01-06 21:34:44.870,0.057513,-1.255204,18.468653,0.21,-0.02,9.76,-0.062,-0.125,0.062,11.75,4.25,-39.25
2024-01-06 21:34:44.922,0.049013,-1.261841,17.43461,0.23,0.01,9.84,0.062,0.25,0.062,11.75,4.0,-40.0
2024-01-06 21:34:44.950,0.054657,-1.25778,15.107822,0.24,0.0,9.83,0.188,-0.188,-0.125,12.188,3.562,-39.688
2024-01-06 21:34:44.986,0.052549,-1.255424,17.036333,0.21,0.0,9.83,0.0,-0.062,-0.125,12.875,4.25,-40.062
2024-01-06 21:34:44.999,0.049921,-1.253844,17.044618,0.21,0.0,9.83,0.0,-0.062,0.0,12.875,4.25,-40.062
2024-01-06 21:34:45.015,0.055314,-1.257087,17.420699,0.2,-0.03,9.82,0.188,0.0,0.0,11.75,4.0,-40.0
2024-01-06 21:34:45.030,0.067743,-1.260799,17.441091,0.24,-0.07,9.87,-0.062,-0.125,0.062,12.5,4.25,-40.0
2024-01-06 21:34:45.142,0.0778,-1.262738,15.548606,0.21,0.0,9.86,0.062,0.0,-0.062,11.75,3.562,-39.25
2024-01-06 21:34:45.180,0.081895,-1.264982,17.39899,0.23,-0.06,9.8,0.0,0.0,0.0,12.5,4.25,-40.0
2024-01-06 21:34:45.265,0.082743,-1.267307,15.530675,0.23,-0.03,9.73,0.062,-0.188,0.062,11.75,3.562,-39.25
2024-01-06 21:34:45.278,0.096163,-1.265383,18.888195,0.21,-0.06,9.79,-0.125,0.0,0.125,11.375,4.25,-38.875
2024-01-06 21:34:45.345,0.09075,-1.261559,16.792564,0.2,-0.01,9.85,-0.188,0.188,0.0,12.188,4.0,-39.25
2024-01-06 21:34:45.360,0.08913,-1.256819,18.916519,0.2,-0.01,9.82,0.0,-0.062,0.062,11.375,4.25,-38.875
2024-01-06 21:34:45.394,0.084673,-1.25517,18.930811,0.21,0.0,9.83,0.062,-0.125,-0.062,11.375,4.25,-38.875
2024-01-06 21:34:45.406,0.083354,-1.256516,20.137632,0.22,-0.01,9.83,0.062,0.0,0.0,11.75,4.688,-40.0
2024-01-06 21:34:45.427,0.079186,-1.254944,20.150884,0.21,0.0,9.82,-0.062,0.0,-0.062,11.75,4.688,-40.0
2024-01-06 21:34:45.472,0.108393,-1.260684,20.904093,0.23,-0.06,9.84,-0.062,-0.062,-0.062,12.188,5.062,-39.688
2024-01-06 21:34:45.507,0.111734,-1.264804,14.596995,0.23,-0.03,9.81,0.062,-0.062,0.062,12.5,3.562,-40.0
2024-01-06 21:34:45.660,0.115276,-1.280549,18.254415,0.24,-0.07,9.86,0.0,-0.125,0.0,11.75,4.25,-40.0
2024-01-06 21:34:45.759,0.143701,-1.283904,17.200726,0.21,-0.05,9.78,0.062,0.0,-0.062,12.5,4.25,-40.375
2024-01-06 21:34:45.823,0.134175,-1.281352,16.640534,0.22,0.0,9.83,0.0,-0.062,0.125,12.188,4.0,-39.688
