Timestamp,Quaternion_W,Quaternion_X,Quaternion_Y,Quaternion_Z
2024-01-03 23:52:16.654,14557,66,-36,7518
2024-01-03 23:52:16.683,14557,66,-36,7518
2024-01-03 23:52:16.710,14557,66,-36,7518
2024-01-03 23:52:16.748,14557,66,-36,7518
2024-01-03 23:52:16.765,14557,66,-36,7518
2024-01-03 23:52:16.801,14557,66,-36,7518
2024-01-03 23:52:16.825,14557,66,-36,7518
2024-01-03 23:52:16.848,14557,66,-36,7518
2024-01-03 23:52:16.878,14557,66,-36,7518
2024-01-03 23:52:16.907,14557,66,-36,7518
2024-01-03 23:52:16.952,14557,66,-36,7518
2024-01-03 23:52:16.961,14557,66,-36,7518
2024-01-03 23:52:16.990,14557,66,-36,7518
2024-01-03 23:52:17.018,14557,66,-36,7518
2024-01-03 23:52:17.053,14557,66,-36,7518
2024-01-03 23:52:17.102,14557,66,-36,7518
2024-01-03 23:52:17.130,14557,66,-36,7518
2024-01-03 23:52:17.136,14557,66,-36,7518
2024-01-03 23:52:17.158,14557,66,-36,7518
2024-01-03 23:52:17.184,14557,66,-36,7518
2024-01-03 23:52:17.211,14557,66,-36,7518
2024-01-03 23:52:17.239,14557,66,-36,7518
2024-01-03 23:52:17.266,14557,66,-36,7518
2024-01-03 23:52:17.294,14557,66,-36,7518
2024-01-03 23:52:17.321,14557,66,-36,7518
2024-01-03 23:52:17.374,14557,66,-36,7518
2024-01-03 23:52:17.402,14557,66,-36,7518
2024-01-03 23:52:17.418,14557,66,-36,7518
2024-01-03 23:52:17.428,14557,66,-36,7518
2024-01-03 23:52:17.454,14557,66,-36,7518
2024-01-03 23:52:17.489,14557,66,-36,7518
2024-01-03 23:52:17.511,14557,66,-36,7518
2024-01-03 23:52:17.564,14557,66,-36,7518
2024-01-03 23:52:17.570,14557,66,-36,7518
2024-01-03 23:52:17.601,14557,66,-36,7518
2024-01-03 23:52:17.620,14557,66,-36,7518
2024-01-03 23:52:17.648,14557,66,-36,7518
2024-01-03 23:52:17.674,14557,66,-36,7518
2024-01-03 23:52:17.706,14557,66,-36,7518
2024-01-03 23:52:17.736,14557,66,-36,7518
2024-01-03 23:52:17.762,14557,66,-36,7518
2024-01-03 23:52:17.789,14557,66,-36,7518
2024-01-03 23:52:17.818,14557,66,-36,7518
2024-01-03 23:52:17.842,14557,66,-36,7518
2024-01-03 23:52:17.886,14557,66,-36,7518
2024-01-03 23:52:17.897,14557,66,-36,7518
2024-01-03 23:52:17.937,14557,66,-36,7518
2024-01-03 23:52:17.960,14557,66,-36,7518
2024-01-03 23:52:18.001,14557,66,-36,7518
2024-01-03 23:52:18.005,14557,66,-36,7518
2024-01-03 23:52:18.038,14557,66,-36,7518
2024-01-03 23:52:18.079,14557,66,-36,7518
2024-01-03 23:52:18.117,14557,66,-36,7518
2024-01-03 23:52:18.134,14557,66,-36,7518
2024-01-03 23:52:18.144,14557,66,-36,7518
2024-01-03 23:52:18.169,14557,66,-36,7518
2024-01-03 23:52:18.211,14557,66,-36,7518
2024-01-03 23:52:18.231,14557,66,-36,7518
2024-01-03 23:52:18.251,14557,66,-36,7518
2024-01-03 23:52:18.281,14557,66,-36,7518
2024-01-03 23:52:18.306,14557,66,-36,7518
2024-01-03 23:52:18.341,14557,66,-36,7518
2024-01-03 23:52:18.365,14557,66,-36,7518
2024-01-03 23:52:18.391,14557,66,-36,7518
2024-01-03 23:52:18.420,14557,66,-36,7518
2024-01-03 23:52:18.447,14557,66,-36,7518
2024-01-03 23:52:18.474,14557,66,-36,7518
2024-01-03 23:52:18.494,14557,66,-36,7518
2024-01-03 23:52:18.522,14557,66,-36,7518
2024-01-03 23:52:18.576,14557,66,-36,7518
2024-01-03 23:52:18.594,14557,66,-36,7518
2024-01-03 23:52:18.603,14557,66,-36,7518
2024-01-03 23:52:18.629,14557,66,-36,7518
2024-01-03 23:52:18.654,14557,66,-36,7518
2024-01-03 23:52:18.701,14557,66,-36,7518
2024-01-03 23:52:18.732,14557,66,-36,7518
2024-01-03 23:52:18.739,14557,66,-36,7518
2024-01-03 23:52:18.764,14557,66,-36,7518
2024-01-03 23:52:18.804,14557,66,-36,7518
2024-01-03 23:52:18.824,14557,66,-35,7518
2024-01-03 23:52:18.848,14557,66,-35,7518
2024-01-03 23:52:18.878,14557,66,-35,7518
2024-01-03 23:52:18.906,14557,66,-35,7518
2024-01-03 23:52:18.935,14557,66,-35,7518
2024-01-03 23:52:18.968,14557,66,-35,7518
2024-01-03 23:52:18.984,14557,66,-35,7518
2024-01-03 23:52:19.026,14557,66,-35,7518
2024-01-03 23:52:19.043,14557,66,-35,7518
2024-01-03 23:52:19.072,14557,66,-35,7518
2024-01-03 23:52:19.124,14557,66,-35,7518
2024-01-03 23:52:19.138,14557,66,-35,7518
2024-01-03 23:52:19.154,14557,66,-35,7518
2024-01-03 23:52:19.180,14557,66,-35,7518
2024-01-03 23:52:19.211,14557,66,-35,7518
2024-01-03 23:52:19.235,14557,66,-35,7518
2024-01-03 23:52:19.259,14557,66,-35,7518
2024-01-03 23:52:19.288,14557,66,-35,7518
2024-01-03 23:52:19.316,14557,66,-35,7518
2024-01-03 23:52:19.356,14557,66,-35,7518
2024-01-03 23:52:19.367,14557,66,-35,7518
2024-01-03 23:52:19.425,14557,66,-35,7518
2024-01-03 23:52:19.439,14557,66,-35,7518
2024-01-03 23:52:19.448,14557,66,-35,7518
2024-01-03 23:52:19.477,14557,66,-35,7518
2024-01-03 23:52:19.504,14557,66,-35,7518
2024-01-03 23:52:19.527,14557,66,-35,7518
2024-01-03 23:52:19.558,14557,66,-35,7518
2024-01-03 23:52:19.584,14557,66,-35,7518
2024-01-03 23:52:19.611,14557,66,-35,7518
2024-01-03 23:52:19.637,14557,66,-35,7518
2024-01-03 23:52:19.664,14557,66,-35,7518
2024-01-03 23:52:19.694,14557,66,-35,7518
2024-01-03 23:52:19.749,14557,66,-35,7518
2024-01-03 23:52:19.755,14557,66,-35,7518
2024-01-03 23:52:19.775,14557,66,-35,7518
2024-01-03 23:52:19.803,14557,66,-35,7518
2024-01-03 23:52:19.836,14557,66,-35,7518
2024-01-03 23:52:19.859,14557,66,-35,7518
2024-01-03 23:52:19.887,14557,66,-35,7518
2024-01-03 23:52:19.923,14557,66,-35,7518
2024-01-03 23:52:19.953,14557,66,-35,7518
2024-01-03 23:52:19.972,14557,66,-35,7518
2024-01-03 23:52:19.999,14557,66,-35,7518
2024-01-03 23:52:20.027,14557,66,-35,7518
2024-01-03 23:52:20.056,14557,66,-35,7518
2024-01-03 23:52:20.081,14557,66,-35,7518
2024-01-03 23:52:20.111,14557,66,-35,7518
2024-01-03 23:52:20.136,14557,66,-35,7518
2024-01-03 23:52:20.166,14557,66,-35,7518
2024-01-03 23:52:20.194,14557,66,-35,7518
2024-01-03 23:52:20.231,14557,66,-35,7518
2024-01-03 23:52:20.256,14557,66,-35,7518
2024-01-03 23:52:20.276,14557,66,-35,7518
2024-01-03 23:52:20.304,14557,66,-35,7518
2024-01-03 23:52:20.332,14557,66,-35,7518
2024-01-03 23:52:20.361,14557,66,-35,7518
2024-01-03 23:52:20.388,14557,66,-35,7518
2024-01-03 23:52:20.414,14557,66,-35,7518
2024-01-03 23:52:20.460,14557,66,-35,7518
2024-01-03 23:52:20.469,14557,66,-35,7518
2024-01-03 23:52:20.509,14557,66,-35,7518
2024-01-03 23:52:20.524,14557,66,-35,7518
2024-01-03 23:52:20.570,14557,66,-35,7518
2024-01-03 23:52:20.580,14557,66,-35,7518
2024-01-03 23:52:20.615,14557,66,-35,7518
2024-01-03 23:52:20.632,14557,66,-35,7518
2024-01-03 23:52:20.663,14557,66,-35,7518
2024-01-03 23:52:20.688,14557,66,-35,7518
2024-01-03 23:52:20.719,14557,66,-35,7518
2024-01-03 23:52:20.765,14557,66,-35,7518
2024-01-03 23:52:20.772,14557,66,-35,7518
2024-01-03 23:52:20.804,14557,66,-35,7518
2024-01-03 23:52:20.832,14557,66,-35,7518
2024-01-03 23:52:20.853,14557,66,-35,7518
2024-01-03 23:52:20.880,14557,66,-35,7518
2024-01-03 23:52:20.907,14557,66,-35,7518
2024-01-03 23:52:20.933,14557,66,-35,7518
2024-01-03 23:52:20.961,14557,66,-35,7518
2024-01-03 23:52:20.990,14557,66,-35,7518
2024-01-03 23:52:21.014,14557,66,-35,7518
2024-01-03 23:53:33.597,14557,64,-37,7518
2024-01-03 23:53:33.633,14557,64,-37,7518
2024-01-03 23:53:33.660,14557,64,-37,7518
2024-01-03 23:53:33.675,14557,64,-37,7518
2024-01-03 23:53:33.722,14557,64,-37,7518
2024-01-03 23:53:33.727,14557,64,-37,7518
2024-01-03 23:53:33.754,14557,64,-37,7518
2024-01-03 23:53:33.782,14557,64,-37,7518
2024-01-03 23:53:33.809,14557,64,-37,7518
2024-01-03 23:53:33.834,14557,64,-37,7518
2024-01-03 23:53:33.869,14557,64,-37,7518
2024-01-03 23:53:33.905,14557,64,-37,7518
2024-01-03 23:53:33.916,14557,64,-37,7518
2024-01-03 23:53:33.947,14557,64,-37,7518
2024-01-03 23:53:33.984,14557,64,-37,7518
2024-01-03 23:53:34.004,14557,64,-37,7518
2024-01-03 23:53:34.029,14557,64,-37,7518
2024-01-03 23:53:34.071,14557,64,-37,7518
2024-01-03 23:53:34.083,14557,64,-37,7518
2024-01-03 23:53:34.136,14557,64,-37,7518
2024-01-03 23:53:34.149,14557,64,-37,7518
2024-01-03 23:53:34.167,14557,64,-37,7518
2024-01-03 23:53:34.202,14557,64,-37,7518
2024-01-03 23:53:34.219,14557,64,-37,7518
2024-01-03 23:53:34.247,14557,64,-37,7518
2024-01-03 23:53:34.302,14557,64,-37,7518
2024-01-03 23:53:34.313,14557,64,-37,7518
2024-01-03 23:53:34.332,14557,64,-37,7518
2024-01-03 23:53:34.384,14557,64,-37,7518
2024-01-03 23:53:34.418,14557,64,-37,7518
2024-01-03 23:53:34.427,14557,64,-37,7518
2024-01-03 23:53:34.454,14557,64,-37,7518
2024-01-03 23:53:34.464,14557,64,-37,7518
2024-01-03 23:53:34.497,14557,64,-37,7518
2024-01-03 23:53:34.524,14557,64,-37,7518
2024-01-03 23:53:34.579,14557,64,-37,7518
2024-01-03 23:53:34.584,14557,64,-37,7518
2024-01-03 23:53:34.609,14557,64,-37,7518
2024-01-03 23:53:34.645,14557,64,-37,7518
2024-01-03 23:53:34.662,14557,64,-37,7518
2024-01-03 23:53:34.692,14557,64,-37,7518
2024-01-03 23:53:34.730,14557,64,-37,7518
2024-01-03 23:53:34.749,14557,64,-37,7518
2024-01-03 23:53:34.770,14557,64,-37,7518
2024-01-03 23:53:34.799,14557,64,-37,7518
2024-01-03 23:53:34.832,14557,64,-37,7518
2024-01-03 23:53:34.881,14557,64,-37,7518
2024-01-03 23:53:34.899,14557,64,-37,7518
2024-01-03 23:53:34.911,14557,64,-37,7518
2024-01-03 23:53:34.939,14557,64,-37,7518
2024-01-03 23:53:34.965,14557,64,-37,7518
2024-01-03 23:53:35.001,14557,64,-37,7518
2024-01-03 23:53:35.020,14557,64,-37,7518
2024-01-03 23:53:35.069,14557,64,-37,7518
2024-01-03 23:53:35.088,14557,64,-37,7518
2024-01-03 23:53:35.095,14557,64,-37,7518
2024-01-03 23:53:35.122,14557,64,-37,7518
2024-01-03 23:53:35.153,14557,64,-37,7518
2024-01-03 23:53:35.179,14557,64,-37,7518
2024-01-03 23:53:35.221,14557,64,-37,7518
2024-01-03 23:53:35.242,14557,64,-37,7518
2024-01-03 23:53:35.260,14557,64,-37,7518
2024-01-03 23:53:35.296,14557,64,-37,7518
2024-01-03 23:53:35.319,14557,64,-37,7518
2024-01-03 23:53:35.342,14557,64,-37,7518
2024-01-03 23:53:35.369,14557,64,-37,7518
