Timestamp,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
2024-01-03 23:58:17.190,-0.447025,-0.439819,54.5516,0.07,0.08,9.66,0.125,0.0,0.0,6.25,8.875,-32.5
2024-01-03 23:58:17.220,-0.448572,-0.438738,56.42884,0.07,0.08,9.59,0.188,0.0,-0.125,5.562,8.5,-32.188
2024-01-03 23:58:17.270,-0.446902,-0.43756,57.532731,0.07,0.07,9.66,0.0,0.0,0.062,5.562,8.875,-31.75
2024-01-03 23:58:17.292,-0.44235,-0.433476,50.134753,0.06,0.06,9.66,0.062,0.062,0.0,7.062,8.5,-32.5
2024-01-03 23:58:17.307,-0.450042,-0.426707,50.163566,0.05,0.1,9.61,0.0,0.062,0.0,7.062,8.5,-32.5
2024-01-03 23:58:17.397,-0.448364,-0.432145,56.445268,0.09,0.07,9.63,0.062,0.0,-0.188,5.562,8.5,-32.188
2024-01-03 23:58:17.436,-0.443776,-0.434311,59.385975,0.08,0.06,9.64,0.062,0.062,-0.062,5.562,9.562,-32.188
2024-01-03 23:58:17.473,-0.448444,-0.433484,53.435371,0.07,0.09,9.6,0.0,0.0,0.062,6.25,8.5,-31.25
2024-01-03 23:58:17.529,-0.436506,-0.443412,54.45053,0.11,0.06,9.68,-0.188,-0.062,-0.125,6.0,8.5,-32.5
2024-01-03 23:58:17.628,-0.430357,-0.439565,53.042317,0.07,0.02,9.73,-0.125,-0.062,0.0,6.0,8.062,-33.0
2024-01-03 23:58:17.672,-0.438679,-0.44146,54.462169,0.08,0.1,9.6,-0.188,-0.25,0.125,6.0,8.5,-32.188
2024-01-03 23:58:17.743,-0.446617,-0.43731,54.486069,0.06,0.1,9.59,-0.125,0.062,-0.062,6.0,8.5,-32.188
2024-01-03 23:58:17.755,-0.436136,-0.448031,58.517265,0.11,0.04,9.67,0.125,0.062,0.062,5.562,9.25,-32.5
2024-01-03 23:58:17.791,-0.429142,-0.455254,54.412056,0.1,0.05,9.67,-0.125,-0.25,0.062,6.0,8.5,-32.188
2024-01-03 23:58:17.865,-0.434375,-0.45325,51.55509,0.07,0.09,9.66,0.062,-0.125,0.062,6.688,8.5,-32.188
2024-01-03 23:58:17.879,-0.430486,-0.442475,58.122661,0.04,0.06,9.64,0.125,-0.125,-0.062,5.188,8.5,-32.5
2024-01-03 23:58:18.000,-0.441549,-0.444641,58.139716,0.09,0.05,9.65,-0.188,0.0,0.0,5.188,8.5,-32.188
2024-01-03 23:58:18.038,-0.437228,-0.452003,58.520547,0.1,0.06,9.68,-0.062,0.125,0.0,5.562,9.25,-31.688
2024-01-03 23:58:18.068,-0.436125,-0.456092,61.461864,0.09,0.07,9.66,0.062,-0.062,0.0,4.5,8.5,-32.188
2024-01-03 23:58:18.101,-0.444067,-0.448162,61.496605,0.05,0.1,9.63,0.0,-0.062,0.062,4.5,8.5,-32.188
2024-01-03 23:58:18.151,-0.448692,-0.446621,58.534977,0.07,0.09,9.61,0.125,0.0,0.0,5.562,9.25,-32.875
2024-01-03 23:58:18.242,-0.445268,-0.443665,53.402392,0.08,0.06,9.69,-0.188,0.0,0.0,6.25,8.5,-31.75
2024-01-03 23:58:18.279,-0.440798,-0.445206,53.391025,0.08,0.06,9.66,0.0,0.062,0.0,6.25,8.5,-31.75
2024-01-03 23:58:18.301,-0.445587,-0.446794,57.507867,0.08,0.09,9.61,0.125,-0.25,0.0,5.562,8.875,-31.75
2024-01-03 23:58:18.377,-0.447155,-0.448302,56.416364,0.08,0.08,9.61,0.0,0.0,0.125,5.562,8.5,-31.0
2024-01-03 23:58:18.390,-0.45157,-0.449685,59.216658,0.08,0.09,9.63,0.062,0.0,0.125,5.188,8.875,-31.75
2024-01-03 23:58:18.423,-0.455682,-0.444994,56.678322,0.06,0.09,9.66,0.062,-0.188,0.062,6.0,9.25,-32.188
2024-01-03 23:58:18.515,-0.45193,-0.44213,59.23042,0.07,0.08,9.64,0.125,-0.125,0.0,5.188,8.875,-32.188
2024-01-03 23:58:18.554,-0.453083,-0.437836,56.860202,0.06,0.08,9.65,0.062,0.0,0.0,5.188,8.062,-31.0
2024-01-03 23:58:18.617,-0.457202,-0.430818,58.207435,0.05,0.09,9.63,-0.125,0.062,0.062,5.188,8.5,-31.75
2024-01-03 23:58:18.630,-0.464089,-0.421177,58.243812,0.04,0.1,9.63,-0.125,0.0,0.0,5.188,8.5,-31.75
2024-01-03 23:58:18.711,-0.459444,-0.42679,55.661192,0.1,0.07,9.65,-0.062,0.125,-0.188,6.0,8.875,-32.188
2024-01-03 23:58:18.724,-0.454247,-0.42915,56.462865,0.08,0.06,9.67,-0.062,-0.062,0.0,5.562,8.5,-32.188
2024-01-03 23:58:18.794,-0.449365,-0.425523,54.519485,0.06,0.06,9.64,-0.062,-0.25,0.0,6.0,8.5,-32.188
2024-01-03 23:58:18.807,-0.456614,-0.422077,54.540463,0.06,0.1,9.64,-0.062,0.188,-0.188,6.0,8.5,-32.188
2024-01-03 23:58:18.839,-0.457557,-0.418804,53.153954,0.06,0.08,9.64,-0.062,0.188,0.0,6.0,8.062,-31.75
2024-01-03 23:58:18.889,-0.449538,-0.418666,59.283786,0.07,0.05,9.64,0.0,0.125,0.062,5.188,8.875,-32.5
2024-01-03 23:58:18.931,-0.444873,-0.421481,53.44585,0.08,0.06,9.65,0.062,0.0,-0.062,6.25,8.5,-32.875
2024-01-03 23:58:19.030,-0.446378,-0.424156,53.442098,0.08,0.08,9.65,0.062,0.125,0.0,6.25,8.5,-32.875
2024-01-03 23:58:19.070,-0.462932,-0.423881,54.610702,0.07,0.13,9.58,-0.25,0.062,0.0,6.25,8.875,-33.25
2024-01-03 23:58:19.083,-0.46351,-0.414549,55.151826,0.04,0.08,9.66,0.125,-0.188,-0.062,5.562,8.062,-32.188
2024-01-03 23:58:19.102,-0.458146,-0.414602,56.510388,0.07,0.06,9.65,0.0,0.062,-0.188,5.562,8.5,-31.75
2024-01-03 23:58:19.187,-0.456687,-0.433259,53.117154,0.07,0.06,9.65,-0.25,-0.062,-0.125,6.0,8.062,-31.75
2024-01-03 23:58:19.200,-0.461974,-0.434188,57.564824,0.08,0.06,9.66,0.562,-0.062,0.188,5.562,8.875,-31.75
2024-01-03 23:58:19.291,-0.464896,-0.434289,57.555653,0.06,0.13,9.65,0.0,-0.125,0.0,5.562,8.875,-33.0
2024-01-03 23:58:19.304,-0.483296,-0.433398,57.588009,0.07,0.14,9.63,0.688,0.125,0.0,5.562,8.875,-33.0
2024-01-03 23:58:19.376,-0.462097,-0.435453,55.095031,0.08,0.01,9.66,-0.375,-0.125,0.0,5.562,8.062,-32.188
2024-01-03 23:58:19.388,-0.444936,-0.434482,56.430052,0.07,0.02,9.64,0.25,-0.188,-0.062,5.562,8.5,-32.5
2024-01-03 23:58:19.450,-0.446561,-0.436631,52.022581,0.08,0.08,9.6,0.062,0.062,-0.062,6.0,7.75,-32.875
2024-01-03 23:58:19.468,-0.45395,-0.43263,53.108364,0.06,0.1,9.64,0.0,0.062,0.062,6.0,8.062,-32.5
2024-01-03 23:58:19.505,-0.466949,-0.428847,53.14216,0.06,0.12,9.63,0.062,-0.125,0.062,6.0,8.062,-32.5
2024-01-03 23:58:19.577,-0.465208,-0.430376,53.471174,0.07,0.1,9.65,0.125,0.312,0.062,6.25,8.5,-31.25
2024-01-03 23:58:19.651,-0.462643,-0.441377,54.780315,0.11,0.07,9.69,-0.125,0.062,0.0,6.688,9.562,-31.75
2024-01-03 23:58:19.687,-0.45736,-0.440132,56.444941,0.07,0.06,9.63,0.188,-0.125,0.0,5.562,8.5,-31.75
2024-01-03 23:58:19.708,-0.455337,-0.441948,56.436998,0.08,0.07,9.62,0.0,0.0,0.0,5.562,8.5,-31.75
2024-01-03 23:58:19.791,-0.453394,-0.4377,58.5692,0.06,0.07,9.63,0.0,-0.125,0.0,5.562,9.25,-32.5
2024-01-03 23:58:19.803,-0.457469,-0.445532,55.644627,0.1,0.09,9.64,0.0,0.062,0.0,6.25,9.25,-31.75
2024-01-03 23:58:19.819,-0.45832,-0.438083,58.190287,0.05,0.08,9.66,-0.125,-0.125,0.0,5.188,8.5,-31.75
2024-01-03 23:58:19.880,-0.453216,-0.439928,58.177166,0.08,0.06,9.65,0.062,-0.062,0.0,5.188,8.5,-31.75
2024-01-03 23:58:19.903,-0.457328,-0.44173,59.256134,0.08,0.09,9.63,0.0,0.062,0.0,5.188,8.875,-31.0
2024-01-03 23:58:19.996,-0.462101,-0.450686,55.640156,0.08,0.09,9.62,-0.062,0.0,0.125,6.25,9.25,-31.75
2024-01-03 23:58:20.041,-0.453793,-0.451827,59.221924,0.08,0.05,9.68,0.0,-0.188,0.0,5.188,8.875,-31.25
2024-01-03 23:58:20.054,-0.451798,-0.452886,59.216245,0.08,0.07,9.69,-0.062,-0.125,-0.062,5.188,8.875,-31.25
2024-01-03 23:58:20.099,-0.45001,-0.454016,54.530487,0.08,0.07,9.64,-0.062,-0.062,0.062,6.25,8.875,-31.75
2024-01-03 23:58:20.203,-0.440628,-0.467323,54.408557,0.09,0.05,9.71,0.0,0.0,0.062,6.0,8.5,-31.688
2024-01-03 23:58:20.270,-0.448499,-0.467879,54.420739,0.08,0.1,9.58,0.0,0.188,0.062,6.0,8.5,-31.688
2024-01-03 23:58:20.285,-0.448132,-0.474547,51.940794,0.1,0.07,9.63,0.062,-0.062,0.062,6.0,7.75,-31.688
2024-01-03 23:58:20.297,-0.449798,-0.46821,53.3531,0.08,0.08,9.66,0.062,0.062,0.062,6.25,8.5,-31.75
2024-01-03 23:58:20.397,-0.446506,-0.474569,57.418748,0.08,0.07,9.65,-0.062,0.188,-0.062,5.562,8.875,-33.25
2024-01-03 23:58:20.410,-0.450954,-0.474638,54.399501,0.08,0.09,9.63,-0.062,0.25,-0.062,6.0,8.5,-32.5
2024-01-03 23:58:20.423,-0.449186,-0.474656,54.396351,0.08,0.07,9.65,0.0,0.125,0.0,6.0,8.5,-32.5
2024-01-03 23:58:20.459,-0.453528,-0.474746,59.223865,0.08,0.09,9.62,0.062,0.125,0.0,4.5,7.75,-32.5
2024-01-03 23:58:20.490,-0.451632,-0.477726,50.086646,0.09,0.07,9.65,0.062,0.125,0.062,6.688,8.062,-33.0
2024-01-03 23:58:20.526,-0.452799,-0.47462,62.452228,0.07,0.08,9.65,0.25,0.062,0.188,4.5,8.875,-31.25
2024-01-03 23:58:20.635,-0.456559,-0.474633,60.202243,0.08,0.09,9.62,-0.188,0.125,-0.062,4.75,8.5,-31.75
2024-01-03 23:58:20.647,-0.452377,-0.474536,49.497142,0.07,0.09,9.6,0.062,0.062,0.125,6.25,7.375,-32.5
2024-01-03 23:58:20.686,-0.451506,-0.474601,52.999409,0.08,0.06,9.67,0.062,-0.25,0.0,6.0,8.062,-32.5
2024-01-03 23:58:20.707,-0.455704,-0.474669,53.007127,0.08,0.09,9.63,0.125,-0.312,0.0,6.0,8.062,-32.5
2024-01-03 23:58:20.814,-0.456692,-0.474709,53.945977,0.08,0.08,9.64,-0.062,0.062,0.125,5.562,7.75,-32.188
2024-01-03 23:58:20.846,-0.448701,-0.483628,56.328701,0.11,0.05,9.65,-0.062,-0.188,0.062,5.562,8.5,-31.25
2024-01-03 23:58:20.862,-0.450139,-0.477351,52.990009,0.06,0.08,9.6,-0.188,-0.062,0.0,6.0,8.062,-32.5
2024-01-03 23:58:20.897,-0.457317,-0.474264,51.925527,0.07,0.1,9.65,0.0,-0.062,0.062,6.25,8.062,-32.875
2024-01-03 23:58:20.931,-0.452264,-0.465394,51.937467,0.05,0.06,9.65,-0.062,0.125,-0.125,6.25,8.062,-32.875
2024-01-03 23:58:20.947,-0.453375,-0.468815,61.224657,0.09,0.08,9.66,-0.125,0.062,-0.062,4.75,8.875,-32.5
2024-01-03 23:58:21.000,-0.4485,-0.475029,56.336483,0.1,0.06,9.66,0.062,-0.125,0.062,5.562,8.5,-32.188
2024-01-03 23:58:21.048,-0.468025,-0.472254,60.196713,0.07,0.14,9.56,0.0,-0.188,-0.062,5.188,9.25,-31.25
2024-01-03 23:58:21.086,-0.46549,-0.466527,60.207238,0.06,0.07,9.61,0.0,0.0,0.062,5.188,9.25,-31.25
2024-01-03 23:58:21.147,-0.469017,-0.46726,51.998294,0.07,0.06,9.66,0.062,-0.5,0.125,6.0,7.75,-31.75
2024-01-03 23:58:21.172,-0.466282,-0.467573,51.992265,0.08,0.07,9.68,0.0,0.0,0.125,6.0,7.75,-31.75
2024-01-03 23:58:21.239,-0.466766,-0.467992,51.992167,0.08,0.08,9.63,0.062,0.062,0.0,6.0,7.75,-31.75
2024-01-03 23:58:21.276,-0.467201,-0.468366,54.446562,0.08,0.08,9.64,0.0,-0.125,0.0,6.0,8.5,-32.188
2024-01-03 23:58:21.289,-0.464665,-0.456847,53.074417,0.04,0.07,9.63,-0.125,-0.125,0.125,6.0,8.062,-31.75
2024-01-03 23:58:21.408,-0.462806,-0.45575,54.000638,0.08,0.08,9.66,0.062,-0.062,-0.062,5.562,7.75,-32.875
2024-01-03 23:58:21.517,-0.450299,-0.449749,53.069586,0.06,0.06,9.64,0.0,0.0,0.0,6.0,8.062,-31.25
2024-01-03 23:58:21.558,-0.448629,-0.454063,60.199387,0.09,0.07,9.62,-0.062,-0.125,-0.125,5.188,9.25,-32.188
2024-01-03 23:58:21.570,-0.449996,-0.449208,60.213726,0.06,0.08,9.63,0.062,-0.125,0.062,5.188,9.25,-32.188
2024-01-03 23:58:21.607,-0.445345,-0.450546,54.530785,0.08,0.06,9.63,-0.062,-0.188,0.062,6.25,8.875,-31.75
2024-01-03 23:58:21.650,-0.446729,-0.45167,56.809908,0.08,0.08,9.69,0.125,-0.062,0.125,5.188,8.062,-31.25
2024-01-03 23:58:21.684,-0.43922,-0.455776,56.36963,0.09,0.05,9.66,0.0,0.125,-0.062,5.562,8.5,-32.188
2024-01-03 23:58:21.714,-0.429159,-0.453811,56.357525,0.07,0.04,9.63,0.125,0.0,-0.125,5.562,8.5,-32.188
2024-01-03 23:58:21.792,-0.439359,-0.453246,51.570921,0.09,0.08,9.66,0.0,0.062,0.062,6.688,8.5,-31.25
2024-01-03 23:58:21.806,-0.43751,-0.449007,54.526413,0.06,0.1,9.61,0.062,0.062,-0.062,6.25,8.875,-31.25
2024-01-03 23:58:21.883,-0.437023,-0.455342,54.5067,0.08,0.07,9.65,0.0,0.062,0.0,6.25,8.875,-31.688
2024-01-03 23:58:21.932,-0.435931,-0.453334,54.509513,0.07,0.07,9.66,0.0,-0.25,0.062,6.25,8.875,-31.688
2024-01-03 23:58:21.996,-0.437337,-0.443806,50.902219,0.05,0.1,9.62,0.125,-0.125,0.0,6.25,7.75,-31.25
2024-01-03 23:58:22.043,-0.439219,-0.448333,58.525515,0.09,0.08,9.65,0.125,-0.062,0.062,5.562,9.25,-32.188
2024-01-03 23:58:22.095,-0.444031,-0.44674,55.043246,0.07,0.09,9.63,0.0,0.0,-0.062,5.562,8.062,-31.25
2024-01-03 23:58:22.120,-0.442653,-0.442252,55.052116,0.06,0.07,9.63,0.062,-0.062,-0.062,5.562,8.062,-31.25
2024-01-03 23:58:22.152,-0.441322,-0.440941,50.916578,0.07,0.07,9.64,0.062,0.0,-0.062,6.25,7.75,-31.25
2024-01-03 23:58:22.240,-0.443054,-0.448642,56.390465,0.1,0.08,9.63,0.125,-0.125,-0.062,5.562,8.5,-32.5
2024-01-03 23:58:22.264,-0.441618,-0.458763,51.936377,0.11,0.07,9.68,0.062,-0.125,0.0,6.25,8.062,-32.5
2024-01-03 23:58:22.297,-0.452259,-0.453673,55.02993,0.06,0.11,9.63,0.062,-0.062,0.125,5.562,8.062,-32.188
2024-01-03 23:58:22.311,-0.459455,-0.451857,55.047724,0.07,0.1,9.61,0.0,0.0,-0.188,5.562,8.062,-32.188
2024-01-03 23:58:22.395,-0.460281,-0.450088,56.419834,0.07,0.08,9.63,0.062,0.062,-0.062,5.562,8.5,-32.188
2024-01-03 23:58:22.437,-0.464068,-0.445451,53.109893,0.06,0.09,9.62,0.0,0.0,0.125,6.0,8.062,-30.562
2024-01-03 23:58:22.478,-0.4712,-0.448263,55.071754,0.07,0.1,9.6,0.0,0.062,-0.062,5.562,8.062,-32.875
2024-01-03 23:58:22.491,-0.464589,-0.449868,54.557508,0.09,0.08,9.66,-0.125,0.125,-0.062,6.25,8.875,-32.5
2024-01-03 23:58:22.541,-0.471364,-0.449575,55.068594,0.08,0.08,9.66,0.062,0.188,-0.062,5.562,8.062,-32.875
2024-01-03 23:58:22.600,-0.47773,-0.44805,56.447422,0.07,0.1,9.57,0.125,-0.125,-0.125,5.562,8.5,-32.875
2024-01-03 23:58:22.615,-0.474624,-0.446428,54.525937,0.07,0.07,9.65,0.062,0.125,0.0,6.0,8.5,-30.562
2024-01-03 23:58:22.636,-0.465782,-0.44793,55.069394,0.08,0.05,9.62,-0.125,0.0,0.125,5.562,8.062,-32.188
2024-01-03 23:58:22.667,-0.454417,-0.458323,54.448657,0.11,0.04,9.61,0.125,0.125,0.0,6.0,8.5,-32.188
2024-01-03 23:58:22.809,-0.451381,-0.457688,55.014358,0.07,0.07,9.68,0.062,0.0,0.0,5.562,8.062,-32.5
2024-01-03 23:58:22.872,-0.45856,-0.461577,56.383844,0.09,0.1,9.63,-0.062,-0.125,0.125,5.562,8.5,-32.5
2024-01-03 23:58:22.894,-0.447457,-0.456236,56.37852,0.06,0.04,9.69,0.188,-0.062,0.0,5.562,8.5,-32.5
2024-01-03 23:58:22.936,-0.45183,-0.457198,61.259506,0.08,0.09,9.64,0.062,0.0,-0.062,4.75,8.875,-32.188
2024-01-03 23:58:22.977,-0.456886,-0.452853,60.263114,0.05,0.08,9.68,-0.062,-0.125,0.0,4.75,8.5,-31.688
2024-01-03 23:58:23.016,-0.46087,-0.448096,60.282275,0.06,0.09,9.61,-0.125,-0.125,0.0,4.75,8.5,-31.688
2024-01-03 23:58:23.055,-0.458672,-0.443559,57.537236,0.06,0.07,9.62,-0.062,0.062,0.188,5.562,8.875,-31.688
2024-01-03 23:58:23.113,-0.453587,-0.448154,55.604931,0.09,0.06,9.63,-0.062,0.0,-0.062,6.0,8.875,-31.75
2024-01-03 23:58:23.127,-0.445736,-0.446505,58.1417,0.07,0.05,9.66,0.0,0.0,0.062,5.188,8.5,-32.188
2024-01-03 23:58:23.195,-0.450278,-0.448028,58.145172,0.08,0.09,9.61,0.0,0.0,0.062,5.188,8.5,-32.188
2024-01-03 23:58:23.216,-0.436642,-0.452261,58.52525,0.09,0.03,9.68,-0.188,-0.125,-0.125,5.562,9.25,-31.25
2024-01-03 23:58:23.248,-0.426697,-0.45045,50.110113,0.07,0.04,9.64,-0.062,0.062,0.062,6.688,8.062,-31.688
2024-01-03 23:58:23.299,-0.435172,-0.454756,54.441446,0.09,0.1,9.61,-0.125,0.062,0.125,6.0,8.5,-30.562
2024-01-03 23:58:23.333,-0.437212,-0.455817,50.864371,0.08,0.08,9.63,0.0,-0.25,0.25,6.25,7.75,-32.5
2024-01-03 23:58:23.457,-0.436153,-0.4568,50.85987,0.08,0.07,9.64,0.062,-0.062,-0.062,6.25,7.75,-32.5
2024-01-03 23:58:23.469,-0.438144,-0.454783,50.879855,0.07,0.08,9.63,0.0,0.0,0.188,6.25,7.75,-31.0
2024-01-03 23:58:23.490,-0.436996,-0.452803,53.976023,0.07,0.07,9.66,-0.062,0.0,-0.062,5.562,7.75,-31.25
2024-01-03 23:58:23.516,-0.444893,-0.445037,56.811984,0.05,0.1,9.63,0.125,0.062,0.0,5.188,8.062,-32.188
2024-01-03 23:58:23.529,-0.443386,-0.443523,55.041435,0.07,0.07,9.67,-0.25,0.062,0.062,5.562,8.062,-32.062
2024-01-03 23:58:23.564,-0.445015,-0.44812,55.032518,0.09,0.08,9.63,-0.125,0.0,0.0,5.562,8.062,-32.062
2024-01-03 23:58:23.652,-0.442349,-0.442043,51.978167,0.06,0.08,9.65,-0.062,0.25,0.062,6.25,8.062,-32.5
2024-01-03 23:58:23.666,-0.440632,-0.446559,54.462544,0.07,0.06,9.62,0.062,0.0,0.0,6.0,8.5,-31.25
2024-01-03 23:58:23.693,-0.441034,-0.437771,50.167626,0.06,0.07,9.64,-0.062,0.0,0.0,6.688,8.062,-31.25
2024-01-03 23:58:23.720,-0.445783,-0.436728,50.178727,0.07,0.09,9.62,0.125,0.0,-0.125,6.688,8.062,-31.25
2024-01-03 23:58:23.822,-0.446234,-0.437883,59.015567,0.09,0.1,9.59,-0.062,-0.125,-0.062,4.75,8.062,-31.0
2024-01-03 23:58:23.835,-0.438276,-0.43263,54.487453,0.06,0.05,9.69,-0.188,-0.188,0.062,6.0,8.5,-31.688
2024-01-03 23:58:23.848,-0.447646,-0.439713,56.426203,0.08,0.08,9.66,0.0,-0.125,-0.125,5.562,8.5,-32.062
2024-01-03 23:58:23.885,-0.45495,-0.438508,53.434965,0.07,0.1,9.65,-0.062,-0.125,0.062,6.25,8.5,-31.25
2024-01-03 23:58:23.946,-0.45892,-0.437363,53.444383,0.07,0.09,9.65,-0.125,0.062,-0.062,6.25,8.5,-31.25
2024-01-03 23:58:23.961,-0.465783,-0.436362,53.455473,0.07,0.1,9.61,0.0,-0.062,0.062,6.25,8.5,-31.688
2024-01-03 23:58:24.052,-0.466219,-0.435303,58.216424,0.07,0.08,9.66,-0.062,-0.062,0.0,5.188,8.5,-31.25
2024-01-03 23:58:24.124,-0.452073,-0.4479,53.073063,0.12,0.02,9.75,0.0,0.062,-0.062,6.0,8.062,-31.75
2024-01-03 23:58:24.178,-0.456298,-0.428486,53.128061,0.01,0.09,9.61,0.062,0.25,0.0,6.0,8.062,-31.75
2024-01-03 23:58:24.192,-0.463448,-0.437027,53.115234,0.1,0.1,9.56,0.125,-0.125,0.062,6.0,8.062,-32.5
2024-01-03 23:58:24.242,-0.461202,-0.452218,52.777247,0.09,0.03,9.71,0.125,0.062,0.0,6.688,8.875,-31.0
2024-01-03 23:58:24.362,-0.474639,-0.448851,58.17919,0.06,0.1,9.55,0.062,0.188,0.062,5.188,8.5,-32.5
2024-01-03 23:58:24.392,-0.462733,-0.447104,57.634921,0.07,0.04,9.69,-0.062,-0.062,0.062,6.25,10.0,-32.875
2024-01-03 23:58:24.415,-0.460377,-0.44256,54.501041,0.06,0.07,9.65,0.0,0.0,-0.062,6.0,8.5,-31.75
2024-01-03 23:58:24.480,-0.464131,-0.441256,54.573969,0.07,0.09,9.63,0.125,0.125,0.062,6.25,8.875,-32.875
2024-01-03 23:58:24.537,-0.458773,-0.440017,54.567807,0.07,0.06,9.63,-0.125,0.125,0.062,6.25,8.875,-32.875
2024-01-03 23:58:24.550,-0.456636,-0.435846,55.643552,0.06,0.07,9.64,-0.125,0.062,0.0,6.0,8.875,-31.25
2024-01-03 23:58:24.569,-0.457456,-0.443617,55.621917,0.1,0.08,9.69,0.0,0.0,0.062,6.0,8.875,-31.75
2024-01-03 23:58:24.599,-0.452395,-0.448154,56.407719,0.09,0.06,9.65,0.062,-0.188,0.0,5.562,8.5,-32.5
2024-01-03 23:58:24.659,-0.450577,-0.446548,57.521022,0.07,0.07,9.64,0.0,0.125,-0.062,5.562,8.875,-31.375
2024-01-03 23:58:24.673,-0.457858,-0.445088,57.535938,0.07,0.1,9.61,0.125,0.188,0.125,5.562,8.875,-31.375
2024-01-03 23:58:24.728,-0.458763,-0.446632,53.07668,0.08,0.08,9.63,-0.062,-0.125,0.0,6.0,8.062,-33.25
2024-01-03 23:58:24.778,-0.459599,-0.445102,55.069868,0.07,0.08,9.64,0.0,0.062,-0.062,5.562,8.062,-31.75
2024-01-03 23:58:24.829,-0.457292,-0.443521,54.486796,0.07,0.07,9.7,0.125,0.125,0.188,6.0,8.5,-32.5
2024-01-03 23:58:24.843,-0.449255,-0.445069,53.07891,0.08,0.05,9.66,0.125,0.0,0.062,6.0,8.062,-31.25
2024-01-03 23:58:24.998,-0.459421,-0.429114,56.471723,0.07,0.08,9.67,0.188,-0.125,0.062,5.562,8.5,-32.188
2024-01-03 23:58:25.011,-0.458654,-0.42987,52.819632,0.06,0.08,9.63,-0.062,-0.062,-0.125,6.688,8.875,-31.25
2024-01-03 23:58:25.031,-0.451308,-0.425488,56.467207,0.06,0.05,9.64,0.0,0.062,-0.062,5.562,8.5,-32.188
2024-01-03 23:58:25.116,-0.468293,-0.433234,57.565232,0.08,0.11,9.62,-0.125,0.188,0.0,5.562,8.875,-32.875
2024-01-03 23:58:25.129,-0.45846,-0.430959,53.452001,0.09,0.1,9.64,0.125,0.125,-0.062,6.25,8.5,-32.188
2024-01-03 23:58:25.168,-0.462709,-0.432375,56.465877,0.07,0.06,9.64,0.0,-0.062,0.0,5.562,8.5,-32.5
2024-01-03 23:58:25.193,-0.460397,-0.428605,58.200692,0.06,0.07,9.63,0.062,0.125,0.0,5.188,8.5,-33.25
2024-01-03 23:58:25.222,-0.45222,-0.430923,58.18045,0.08,0.05,9.65,0.125,-0.188,-0.125,5.188,8.5,-33.25
2024-01-03 23:58:25.295,-0.451496,-0.42945,57.555141,0.07,0.07,9.66,0.0,-0.062,0.125,5.562,8.875,-32.188
2024-01-03 23:58:25.309,-0.453408,-0.430201,50.966112,0.07,0.08,9.63,0.0,-0.062,0.188,6.25,7.75,-31.0
2024-01-03 23:58:25.330,-0.449723,-0.431751,56.445266,0.08,0.07,9.64,0.062,0.0,0.062,5.562,8.5,-32.5
2024-01-03 23:58:25.376,-0.45401,-0.433962,56.446923,0.08,0.09,9.63,0.125,0.25,0.062,5.562,8.5,-32.5
2024-01-03 23:58:25.412,-0.452112,-0.436037,56.69387,0.08,0.07,9.64,-0.062,0.0,0.125,6.0,9.25,-32.188
2024-01-03 23:58:25.475,-0.447337,-0.443952,59.225742,0.1,0.06,9.64,-0.062,0.0,0.062,5.188,8.875,-31.688
2024-01-03 23:58:25.527,-0.454594,-0.442492,57.527736,0.07,0.1,9.67,0.062,0.0,0.062,6.0,9.562,-32.188
2024-01-03 23:58:25.619,-0.454791,-0.447246,54.480813,0.08,0.05,9.67,0.0,-0.312,-0.062,6.0,8.5,-31.688
2024-01-03 23:58:25.640,-0.463136,-0.445838,54.497926,0.08,0.12,9.55,0.0,0.188,0.062,6.0,8.5,-31.75
2024-01-03 23:58:25.676,-0.440967,-0.445686,54.54973,0.07,0.03,9.64,0.062,-0.062,-0.125,6.25,8.875,-30.188
2024-01-03 23:58:25.694,-0.448697,-0.450203,59.199848,0.09,0.1,9.62,-0.062,-0.125,-0.125,5.188,8.875,-32.5
2024-01-03 23:58:25.782,-0.445751,-0.449926,57.490699,0.08,0.08,9.59,0.0,-0.25,0.0,5.562,8.875,-32.5
2024-01-03 23:58:25.795,-0.444056,-0.448451,57.491682,0.07,0.06,9.66,-0.062,0.0,-0.062,5.562,8.875,-32.5
2024-01-03 23:58:25.818,-0.438337,-0.451228,57.479612,0.08,0.05,9.63,0.0,-0.062,-0.062,5.562,8.875,-32.188
2024-01-03 23:58:25.861,-0.434214,-0.452391,54.445316,0.08,0.06,9.66,0.062,-0.062,-0.188,6.0,8.5,-30.562
2024-01-03 23:58:25.969,-0.430297,-0.453496,57.474146,0.08,0.06,9.66,0.0,-0.188,0.0,5.562,8.875,-31.25
2024-01-03 23:58:26.014,-0.43258,-0.45462,51.959666,0.08,0.08,9.63,0.188,0.125,-0.062,6.0,7.75,-31.688
2024-01-03 23:58:26.026,-0.428726,-0.455589,51.949865,0.08,0.06,9.67,0.125,-0.25,-0.188,6.0,7.75,-31.688
2024-01-03 23:58:26.039,-0.431138,-0.462619,54.980437,0.1,0.08,9.61,-0.062,0.062,-0.062,5.562,8.062,-31.25
